reaction	linear_coefficient
MAR06945	[np.float64(6.570980090049546e-05)]
MAR06946	[np.float64(6.570980090049546e-05)]
MAR06947	[np.float64(6.570980090049546e-05)]
MAR06948	[np.float64(6.570980090049546e-05)]
MAR06949	[np.float64(6.570980090049546e-05)]
MAR06950	[np.float64(6.570980090049546e-05)]
MAR06951	[np.float64(6.570980090049546e-05)]
MAR06952	[np.float64(6.570980090049546e-05)]
MAR06953	[np.float64(6.570980090049546e-05)]
MAR06954	[np.float64(6.570980090049546e-05)]
MAR06955	[7.735074205726712e-05]
MAR06956	[7.735074205726712e-05]
MAR06957	[7.735074205726712e-05]
MAR06958	[4.033159194231788e-05]
MAR06959	[4.033159194231788e-05]
MAR06960	[7.735074205726712e-05]
MAR06961	[4.033159194231788e-05]
