reaction	linear_coefficient
MAR06131	[0.00762995585464111]
MAR06132	[0.00762995585464111]
MAR06133	[0.00762995585464111]
MAR06134	[0.00762995585464111]
MAR06135	[0.00762995585464111]
MAR06136	[0.00762995585464111]
MAR06137	[0.00762995585464111]
MAR06138	[0.00762995585464111]
MAR06139	[0.00762995585464111]
MAR06140	[0.00762995585464111]
MAR06141	[0.00762995585464111]
MAR06145	[0.00762995585464111]
MAR06146	[0.00762995585464111]
MAR06147	[0.00762995585464111]
MAR06148	[0.00762995585464111]
MAR06149	[0.00762995585464111]
MAR06150	[0.00762995585464111]
MAR06151	[0.00762995585464111]
MAR06152	[0.00762995585464111]
MAR06153	[0.00762995585464111]
MAR06154	[0.00762995585464111]
MAR06155	[0.00762995585464111]
MAR06156	[0.00762995585464111]
MAR06157	[0.00762995585464111]
MAR06158	[0.00762995585464111]
MAR06159	[0.00762995585464111]
MAR06160	[0.00762995585464111]
MAR06161	[0.00762995585464111]
MAR06162	[0.00762995585464111]
MAR06163	[0.00762995585464111]
MAR06164	[0.00762995585464111]
MAR06165	[0.00762995585464111]
MAR06166	[0.00762995585464111]
MAR06167	[0.00762995585464111]
MAR06168	[0.00762995585464111]
MAR06169	[0.00762995585464111]
MAR06170	[0.00762995585464111]
MAR06171	[0.00762995585464111]
MAR06172	[0.00762995585464111]
MAR06173	[0.00762995585464111]
MAR06174	[0.00762995585464111]
MAR06175	[0.00762995585464111]
MAR06176	[0.00762995585464111]
MAR06177	[0.00762995585464111]
MAR06178	[0.00762995585464111]
MAR06179	[0.00762995585464111]
MAR06180	[0.00762995585464111]
MAR06181	[0.00762995585464111]
MAR06182	[0.00762995585464111]
MAR06183	[0.00762995585464111]
MAR06184	[0.00762995585464111]
MAR06185	[0.00762995585464111]
MAR06186	[0.00762995585464111]
MAR06187	[0.00762995585464111]
MAR06188	[0.00762995585464111]
MAR06189	[0.00762995585464111]
MAR06190	[0.00762995585464111]
MAR06191	[0.00762995585464111]
MAR06192	[0.00762995585464111]
MAR06193	[0.00762995585464111]
MAR06194	[0.00762995585464111]
MAR06195	[0.00762995585464111]
MAR06196	[0.00762995585464111]
MAR06197	[0.00762995585464111]
MAR06198	[0.00762995585464111]
MAR06199	[0.00762995585464111]
MAR06200	[0.00762995585464111]
MAR06201	[0.00762995585464111]
MAR06202	[0.00762995585464111]
MAR06203	[0.00762995585464111]
MAR06204	[0.00762995585464111]
MAR06205	[0.00762995585464111]
MAR06206	[0.00762995585464111]
MAR06207	[0.00762995585464111]
MAR06208	[0.00762995585464111]
MAR06209	[0.00762995585464111]
MAR06210	[0.00762995585464111]
MAR06211	[0.00762995585464111]
MAR06212	[0.00762995585464111]
MAR06213	[0.00762995585464111]
MAR06214	[0.00762995585464111]
MAR06215	[0.00762995585464111]
MAR06216	[0.00762995585464111]
MAR06217	[0.00762995585464111]
MAR06218	[0.006138562454491075]
MAR06219	[0.006138562454491075]
MAR06221	[0.006138562454491075]
MAR06222	[0.006138562454491075]
MAR06223	[0.006138562454491075]
MAR06224	[0.006138562454491075]
MAR06225	[0.006138562454491075]
MAR06226	[0.006138562454491075]
MAR06227	[0.006138562454491075]
MAR06228	[0.006138562454491075]
MAR06229	[0.006138562454491075]
MAR06230	[0.006138562454491075]
MAR06231	[0.006138562454491075]
MAR06232	[0.006138562454491075]
MAR06233	[0.006138562454491075]
MAR06234	[0.006138562454491075]
MAR06235	[0.006138562454491075]
MAR06236	[0.006138562454491075]
MAR06237	[0.006138562454491075]
MAR06238	[0.006138562454491075]
MAR06239	[0.006138562454491075]
MAR06240	[0.006138562454491075]
MAR06241	[np.float64(9.858754595081572e-05)]
MAR06242	[0.00762995585464111]
MAR06243	[np.float64(9.858754595081572e-05)]
MAR06244	[0.006616541921414123]
MAR06245	[0.004976056526263763]
MAR06246	[np.float64(9.858754595081572e-05)]
MAR06247	[0.004976056526263763]
MAR06248	[0.00762995585464111]
MAR06249	[0.0062946839618430285]
MAR06250	[0.00762995585464111]
MAR06251	[np.float64(9.858754595081572e-05)]
MAR06253	[0.00762995585464111]
MAR06254	[0.00762995585464111]
MAR06255	[0.00762995585464111]
MAR06256	[0.00762995585464111]
MAR06257	[np.float64(9.858754595081572e-05)]
MAR06258	[0.00762995585464111]
MAR06259	[0.00762995585464111]
MAR06260	[np.float64(9.858754595081572e-05)]
MAR06261	[0.00762995585464111]
MAR06262	[0.00762995585464111]
MAR06263	[0.00762995585464111]
MAR06264	[0.00762995585464111]
MAR06265	[0.00762995585464111]
MAR06266	[0.006138562454491075]
MAR06267	[0.00762995585464111]
MAR06268	[np.float64(9.858754595081572e-05)]
MAR06269	[np.float64(9.858754595081572e-05)]
MAR06270	[0.00762995585464111]
MAR06271	[0.00762995585464111]
MAR06272	[0.00762995585464111]
MAR06273	[0.00762995585464111]
MAR06274	[0.00762995585464111]
MAR06275	[np.float64(9.858754595081572e-05)]
MAR06351	[0.00762995585464111]
MAR06352	[0.004647345763338031]
MAR06353	[0.004647345763338031]
MAR06354	[0.004647345763338031]
MAR06355	[0.004647345763338031]
MAR06356	[0.004647345763338031]
MAR06357	[0.004647345763338031]
MAR06358	[0.004647345763338031]
MAR06359	[0.004647345763338031]
MAR06360	[0.004647345763338031]
MAR06361	[0.004647345763338031]
MAR06362	[0.004647345763338031]
MAR06363	[0.004647345763338031]
MAR06364	[0.004647345763338031]
MAR06365	[0.004647345763338031]
MAR06366	[np.float64(9.858754595081572e-05)]
MAR06367	[np.float64(9.858754595081572e-05)]
MAR06368	[np.float64(9.858754595081572e-05)]
MAR06369	[np.float64(9.858754595081572e-05)]
MAR06370	[np.float64(9.858754595081572e-05)]
MAR06371	[np.float64(9.858754595081572e-05)]
MAR06372	[np.float64(9.858754595081572e-05)]
MAR06373	[np.float64(9.858754595081572e-05)]
MAR06374	[np.float64(9.858754595081572e-05)]
MAR06375	[3.728206335263105e-05]
MAR06377	[3.8737772927660174e-05]
MAR06379	[np.float64(9.858754595081572e-05)]
MAR06380	[0.0062946839618430285]
MAR06381	[3.728206335263105e-05]
MAR06382	[3.728206335263105e-05]
MAR06383	[np.float64(9.858754595081572e-05)]
MAR06384	[3.728206335263105e-05]
MAR06392	[np.float64(9.858754595081572e-05)]
MAR06424	[np.float64(9.858754595081572e-05)]
MAR06439	[np.float64(9.858754595081572e-05)]
MAR06462	[np.float64(9.858754595081572e-05)]
MAR06474	[np.float64(9.858754595081572e-05)]
MAR06505	[np.float64(9.858754595081572e-05)]
MAR06512	[3.728206335263105e-05]
MAR06514	[np.float64(9.858754595081572e-05)]
MAR06516	[np.float64(9.858754595081572e-05)]
MAR06524	[0.00762995585464111]
MAR06525	[7.814251217446359e-05]
MAR06526	[np.float64(9.858754595081572e-05)]
MAR06527	[np.float64(9.858754595081572e-05)]
MAR06529	[0.006361782362284913]
MAR06530	[np.float64(9.858754595081572e-05)]
MAR06531	[np.float64(9.858754595081572e-05)]
MAR06532	[np.float64(9.858754595081572e-05)]
MAR06533	[np.float64(9.858754595081572e-05)]
MAR06534	[np.float64(9.858754595081572e-05)]
MAR06628	[0.006361782362284913]
MAR06732	[np.float64(9.858754595081572e-05)]
MAR06733	[0.00762995585464111]
MAR06989	[0.006361782362284913]
MAR06991	[np.float64(9.858754595081572e-05)]
MAR07109	[np.float64(9.858754595081572e-05)]
MAR07111	[np.float64(9.858754595081572e-05)]
MAR07113	[np.float64(9.858754595081572e-05)]
MAR07115	[np.float64(9.858754595081572e-05)]
MAR07117	[np.float64(9.858754595081572e-05)]
MAR07119	[np.float64(9.858754595081572e-05)]
MAR07121	[np.float64(9.858754595081572e-05)]
MAR07123	[np.float64(9.858754595081572e-05)]
MAR07125	[np.float64(9.858754595081572e-05)]
MAR07127	[np.float64(9.858754595081572e-05)]
MAR07173	[np.float64(9.858754595081572e-05)]
MAR07184	[np.float64(9.858754595081572e-05)]
MAR07223	[np.float64(9.858754595081572e-05)]
MAR07253	[np.float64(9.858754595081572e-05)]
MAR07372	[np.float64(9.858754595081572e-05)]
MAR07453	[np.float64(9.858754595081572e-05)]
MAR07482	[np.float64(9.858754595081572e-05)]
MAR07499	[np.float64(9.858754595081572e-05)]
MAR07511	[np.float64(9.858754595081572e-05)]
MAR07523	[np.float64(9.858754595081572e-05)]
MAR07539	[np.float64(9.858754595081572e-05)]
MAR07555	[np.float64(9.858754595081572e-05)]
MAR07568	[np.float64(9.858754595081572e-05)]
MAR07569	[np.float64(9.858754595081572e-05)]
MAR07579	[np.float64(9.858754595081572e-05)]
MAR07583	[np.float64(9.858754595081572e-05)]
MAR07608	[np.float64(9.858754595081572e-05)]
MAR07609	[np.float64(9.858754595081572e-05)]
MAR07629	[3.728206335263105e-05]
MAR07630	[np.float64(9.858754595081572e-05)]
MAR07631	[np.float64(9.858754595081572e-05)]
MAR07632	[np.float64(9.858754595081572e-05)]
MAR07633	[0.005938969176443775]
MAR07634	[0.005938969176443775]
MAR07635	[0.005938969176443775]
MAR07636	[0.005938969176443775]
MAR07637	[0.005938969176443775]
MAR07639	[np.float64(9.858754595081572e-05)]
MAR07643	[3.728206335263105e-05]
MAR07644	[3.728206335263105e-05]
MAR07645	[np.float64(9.858754595081572e-05)]
MAR07650	[np.float64(9.858754595081572e-05)]
MAR07651	[np.float64(9.858754595081572e-05)]
MAR07660	[np.float64(9.858754595081572e-05)]
MAR07666	[np.float64(9.858754595081572e-05)]
MAR07667	[np.float64(9.858754595081572e-05)]
MAR07679	[np.float64(9.858754595081572e-05)]
MAR07680	[0.007271084828788085]
MAR07681	[0.006636517029453973]
MAR07682	[np.float64(9.858754595081572e-05)]
MAR07683	[np.float64(9.858754595081572e-05)]
MAR07684	[np.float64(9.858754595081572e-05)]
MAR07685	[np.float64(9.858754595081572e-05)]
MAR07686	[np.float64(9.858754595081572e-05)]
MAR07687	[np.float64(9.858754595081572e-05)]
MAR07690	[np.float64(9.858754595081572e-05)]
MAR07691	[np.float64(9.858754595081572e-05)]
MAR07692	[np.float64(9.858754595081572e-05)]
MAR07699	[0.005183721565527906]
MAR07700	[0.00762995585464111]
MAR07734	[0.00762995585464111]
MAR07735	[np.float64(9.858754595081572e-05)]
MAR07736	[0.00762995585464111]
MAR07737	[0.00762995585464111]
MAR07738	[0.00762995585464111]
MAR07739	[0.00762995585464111]
MAR07774	[np.float64(9.858754595081572e-05)]
MAR07781	[np.float64(9.858754595081572e-05)]
MAR07787	[np.float64(9.858754595081572e-05)]
MAR07798	[np.float64(9.858754595081572e-05)]
MAR07896	[np.float64(9.858754595081572e-05)]
MAR07898	[np.float64(9.858754595081572e-05)]
MAR07900	[np.float64(9.858754595081572e-05)]
MAR07901	[np.float64(9.858754595081572e-05)]
MAR07902	[np.float64(9.858754595081572e-05)]
MAR07903	[np.float64(9.858754595081572e-05)]
MAR07904	[0.00762995585464111]
MAR07905	[0.00762995585464111]
MAR07906	[np.float64(9.858754595081572e-05)]
MAR07946	[0.005665274266570246]
MAR07951	[np.float64(9.858754595081572e-05)]
MAR07961	[np.float64(9.858754595081572e-05)]
MAR07964	[np.float64(9.858754595081572e-05)]
MAR07967	[np.float64(9.858754595081572e-05)]
MAR07975	[np.float64(9.858754595081572e-05)]
MAR07977	[np.float64(9.858754595081572e-05)]
MAR07979	[np.float64(9.858754595081572e-05)]
MAR07982	[np.float64(9.858754595081572e-05)]
MAR07986	[np.float64(9.858754595081572e-05)]
MAR07990	[np.float64(9.858754595081572e-05)]
MAR07994	[np.float64(9.858754595081572e-05)]
MAR07997	[np.float64(9.858754595081572e-05)]
MAR08002	[np.float64(9.858754595081572e-05)]
MAR08007	[np.float64(9.858754595081572e-05)]
MAR08010	[np.float64(9.858754595081572e-05)]
MAR08015	[np.float64(9.858754595081572e-05)]
MAR08023	[np.float64(9.858754595081572e-05)]
MAR08031	[0.006636517029453973]
MAR08033	[np.float64(9.858754595081572e-05)]
MAR08035	[np.float64(9.858754595081572e-05)]
MAR08039	[np.float64(9.858754595081572e-05)]
MAR08041	[np.float64(9.858754595081572e-05)]
MAR08042	[np.float64(9.858754595081572e-05)]
MAR08044	[np.float64(9.858754595081572e-05)]
MAR08045	[np.float64(9.858754595081572e-05)]
MAR08047	[np.float64(9.858754595081572e-05)]
MAR08048	[np.float64(9.858754595081572e-05)]
MAR08050	[np.float64(9.858754595081572e-05)]
MAR08051	[np.float64(9.858754595081572e-05)]
MAR08053	[np.float64(9.858754595081572e-05)]
MAR08054	[np.float64(9.858754595081572e-05)]
MAR08056	[np.float64(9.858754595081572e-05)]
MAR08057	[np.float64(9.858754595081572e-05)]
MAR08061	[np.float64(9.858754595081572e-05)]
MAR08073	[np.float64(9.858754595081572e-05)]
MAR08075	[3.8226708109696967e-05]
MAR08076	[np.float64(9.858754595081572e-05)]
MAR08077	[np.float64(9.858754595081572e-05)]
MAR08079	[np.float64(9.858754595081572e-05)]
MAR08080	[np.float64(9.858754595081572e-05)]
MAR08081	[0.00762995585464111]
MAR08090	[np.float64(9.858754595081572e-05)]
MAR08095	[np.float64(9.858754595081572e-05)]
MAR08100	[np.float64(9.858754595081572e-05)]
MAR08101	[np.float64(9.858754595081572e-05)]
MAR08103	[np.float64(9.858754595081572e-05)]
MAR08104	[np.float64(9.858754595081572e-05)]
MAR08154	[np.float64(9.858754595081572e-05)]
MAR08158	[np.float64(9.858754595081572e-05)]
MAR08161	[np.float64(9.858754595081572e-05)]
MAR08164	[np.float64(9.858754595081572e-05)]
MAR08214	[np.float64(9.858754595081572e-05)]
MAR08223	[np.float64(9.858754595081572e-05)]
MAR08225	[np.float64(9.858754595081572e-05)]
MAR08229	[np.float64(9.858754595081572e-05)]
MAR08231	[np.float64(9.858754595081572e-05)]
MAR08240	[np.float64(9.858754595081572e-05)]
MAR08247	[np.float64(9.858754595081572e-05)]
MAR08253	[np.float64(9.858754595081572e-05)]
MAR08266	[np.float64(9.858754595081572e-05)]
MAR08270	[np.float64(9.858754595081572e-05)]
MAR08273	[np.float64(9.858754595081572e-05)]
MAR08283	[np.float64(9.858754595081572e-05)]
MAR08290	[np.float64(9.858754595081572e-05)]
MAR08297	[np.float64(9.858754595081572e-05)]
MAR08300	[np.float64(9.858754595081572e-05)]
MAR08304	[np.float64(9.858754595081572e-05)]
MAR08311	[np.float64(9.858754595081572e-05)]
MAR08313	[np.float64(9.858754595081572e-05)]
MAR08315	[np.float64(9.858754595081572e-05)]
MAR08321	[np.float64(9.858754595081572e-05)]
MAR08324	[np.float64(9.858754595081572e-05)]
MAR08329	[np.float64(9.858754595081572e-05)]
MAR08336	[np.float64(9.858754595081572e-05)]
MAR08339	[np.float64(9.858754595081572e-05)]
MAR08340	[np.float64(9.858754595081572e-05)]
MAR08343	[np.float64(9.858754595081572e-05)]
MAR08354	[np.float64(9.858754595081572e-05)]
MAR08364	[3.8226708109696967e-05]
MAR08374	[np.float64(9.858754595081572e-05)]
MAR08408	[np.float64(9.858754595081572e-05)]
MAR08420	[np.float64(9.858754595081572e-05)]
MAR08429	[7.173573999643887e-05]
MAR08515	[0.00762995585464111]
MAR08520	[np.float64(9.858754595081572e-05)]
MAR08536	[np.float64(9.858754595081572e-05)]
MAR08551	[0.00762995585464111]
MAR08567	[np.float64(9.858754595081572e-05)]
MAR08586	[np.float64(9.858754595081572e-05)]
MAR08593	[np.float64(9.858754595081572e-05)]
MAR08595	[np.float64(9.858754595081572e-05)]
MAR08597	[np.float64(9.858754595081572e-05)]
MAR08599	[np.float64(9.858754595081572e-05)]
MAR08600	[np.float64(9.858754595081572e-05)]
MAR08602	[np.float64(9.858754595081572e-05)]
MAR08612	[np.float64(9.858754595081572e-05)]
MAR08618	[np.float64(9.858754595081572e-05)]
MAR08629	[np.float64(9.858754595081572e-05)]
MAR08631	[0.00762995585464111]
MAR08632	[0.00762995585464111]
MAR08633	[np.float64(9.858754595081572e-05)]
MAR08635	[0.00762995585464111]
MAR08636	[np.float64(9.858754595081572e-05)]
MAR08656	[np.float64(9.858754595081572e-05)]
MAR08658	[np.float64(9.858754595081572e-05)]
MAR08659	[0.00762995585464111]
MAR08660	[0.005665274266570246]
MAR08670	[np.float64(9.858754595081572e-05)]
MAR08671	[0.006361782362284913]
MAR08676	[np.float64(9.858754595081572e-05)]
MAR08677	[np.float64(9.858754595081572e-05)]
MAR08678	[np.float64(9.858754595081572e-05)]
MAR08679	[np.float64(9.858754595081572e-05)]
MAR08686	[np.float64(9.858754595081572e-05)]
MAR08687	[np.float64(9.858754595081572e-05)]
MAR08696	[np.float64(9.858754595081572e-05)]
MAR08714	[np.float64(9.858754595081572e-05)]
MAR08718	[np.float64(9.858754595081572e-05)]
MAR08720	[np.float64(9.858754595081572e-05)]
MAR08721	[np.float64(9.858754595081572e-05)]
MAR08723	[np.float64(9.858754595081572e-05)]
MAR08730	[0.00762995585464111]
MAR08732	[0.00762995585464111]
MAR08733	[3.728206335263105e-05]
MAR08734	[3.728206335263105e-05]
MAR08735	[0.0062946839618430285]
MAR08736	[np.float64(9.858754595081572e-05)]
MAR08760	[np.float64(9.858754595081572e-05)]
MAR08797	[np.float64(9.858754595081572e-05)]
MAR08798	[np.float64(9.858754595081572e-05)]
MAR08846	[np.float64(9.858754595081572e-05)]
MAR08847	[0.00762995585464111]
MAR08849	[np.float64(9.858754595081572e-05)]
MAR08850	[np.float64(9.858754595081572e-05)]
MAR08852	[np.float64(9.858754595081572e-05)]
MAR08853	[0.00762995585464111]
MAR08854	[np.float64(9.858754595081572e-05)]
MAR08861	[0.00762995585464111]
MAR08863	[np.float64(9.858754595081572e-05)]
MAR08864	[np.float64(9.858754595081572e-05)]
MAR08865	[np.float64(9.858754595081572e-05)]
MAR08866	[np.float64(9.858754595081572e-05)]
MAR08867	[np.float64(9.858754595081572e-05)]
MAR08869	[np.float64(9.858754595081572e-05)]
MAR08870	[np.float64(9.858754595081572e-05)]
MAR08872	[0.00762995585464111]
MAR08873	[np.float64(9.858754595081572e-05)]
MAR08876	[0.00762995585464111]
MAR08877	[0.00762995585464111]
MAR08878	[np.float64(9.858754595081572e-05)]
MAR08879	[0.00762995585464111]
MAR08881	[np.float64(9.858754595081572e-05)]
MAR08883	[np.float64(9.858754595081572e-05)]
MAR08884	[0.00762995585464111]
MAR08889	[0.00762995585464111]
MAR08892	[0.006361782362284913]
MAR08893	[np.float64(9.858754595081572e-05)]
MAR08896	[np.float64(9.858754595081572e-05)]
MAR08898	[np.float64(9.858754595081572e-05)]
MAR08899	[np.float64(9.858754595081572e-05)]
MAR08901	[np.float64(9.858754595081572e-05)]
MAR08903	[np.float64(9.858754595081572e-05)]
MAR08905	[np.float64(9.858754595081572e-05)]
MAR08907	[np.float64(9.858754595081572e-05)]
MAR08911	[np.float64(9.858754595081572e-05)]
MAR08912	[np.float64(9.858754595081572e-05)]
MAR08913	[np.float64(9.858754595081572e-05)]
MAR08917	[np.float64(9.858754595081572e-05)]
MAR08922	[np.float64(9.858754595081572e-05)]
MAR08923	[np.float64(9.858754595081572e-05)]
MAR08924	[0.006361782362284913]
MAR08925	[7.814251217446359e-05]
MAR08927	[np.float64(9.858754595081572e-05)]
MAR08929	[np.float64(9.858754595081572e-05)]
MAR08930	[np.float64(9.858754595081572e-05)]
MAR08931	[np.float64(9.858754595081572e-05)]
MAR08932	[0.006138562454491075]
MAR08933	[0.006138562454491075]
MAR08934	[np.float64(9.858754595081572e-05)]
MAR08935	[np.float64(9.858754595081572e-05)]
MAR08936	[0.006138562454491075]
MAR08937	[np.float64(9.858754595081572e-05)]
MAR08938	[0.00762995585464111]
MAR08939	[np.float64(9.858754595081572e-05)]
MAR08940	[np.float64(9.858754595081572e-05)]
MAR08941	[np.float64(9.858754595081572e-05)]
MAR08942	[np.float64(9.858754595081572e-05)]
MAR08943	[np.float64(9.858754595081572e-05)]
MAR08944	[np.float64(9.858754595081572e-05)]
MAR08945	[np.float64(9.858754595081572e-05)]
MAR08946	[np.float64(9.858754595081572e-05)]
MAR08947	[np.float64(9.858754595081572e-05)]
MAR09173	[np.float64(9.858754595081572e-05)]
MAR09175	[np.float64(9.858754595081572e-05)]
MAR09176	[np.float64(9.858754595081572e-05)]
MAR09178	[np.float64(9.858754595081572e-05)]
MAR09180	[np.float64(9.858754595081572e-05)]
MAR09182	[np.float64(9.858754595081572e-05)]
MAR09183	[np.float64(9.858754595081572e-05)]
MAR09184	[np.float64(9.858754595081572e-05)]
MAR09185	[np.float64(9.858754595081572e-05)]
MAR09187	[np.float64(9.858754595081572e-05)]
MAR09188	[np.float64(9.858754595081572e-05)]
MAR09189	[np.float64(9.858754595081572e-05)]
MAR09190	[3.728206335263105e-05]
MAR09191	[3.728206335263105e-05]
MAR09192	[np.float64(9.858754595081572e-05)]
MAR09193	[0.006636517029453973]
MAR09195	[0.006636517029453973]
MAR09196	[np.float64(9.858754595081572e-05)]
MAR09197	[np.float64(9.858754595081572e-05)]
MAR09198	[0.005312458535612697]
MAR09590	[np.float64(9.858754595081572e-05)]
MAR09591	[np.float64(9.858754595081572e-05)]
MAR09592	[np.float64(9.858754595081572e-05)]
MAR09593	[np.float64(9.858754595081572e-05)]
MAR09594	[np.float64(9.858754595081572e-05)]
MAR09595	[np.float64(9.858754595081572e-05)]
MAR09596	[np.float64(9.858754595081572e-05)]
MAR09597	[np.float64(9.858754595081572e-05)]
MAR09598	[np.float64(9.858754595081572e-05)]
MAR09599	[np.float64(9.858754595081572e-05)]
MAR09600	[np.float64(9.858754595081572e-05)]
MAR09601	[np.float64(9.858754595081572e-05)]
MAR09602	[0.00762995585464111]
MAR09603	[0.00762995585464111]
MAR09604	[0.00762995585464111]
MAR09605	[0.0062946839618430285]
MAR09606	[0.0062946839618430285]
MAR09607	[np.float64(9.858754595081572e-05)]
MAR09608	[np.float64(9.858754595081572e-05)]
MAR09609	[np.float64(9.858754595081572e-05)]
MAR09610	[0.00762995585464111]
MAR09611	[0.004955827931859829]
MAR09612	[np.float64(9.858754595081572e-05)]
MAR09613	[0.0062946839618430285]
MAR09614	[0.00762995585464111]
MAR09615	[0.00762995585464111]
MAR09616	[np.float64(9.858754595081572e-05)]
MAR09617	[0.00762995585464111]
MAR09618	[0.004976056526263763]
MAR09619	[0.004779720285102033]
MAR09620	[0.00762995585464111]
MAR09621	[0.004647345763338031]
MAR09622	[0.00762995585464111]
MAR09623	[0.006636517029453973]
MAR09624	[0.006636517029453973]
MAR09635	[np.float64(9.858754595081572e-05)]
MAR09636	[np.float64(9.858754595081572e-05)]
MAR09637	[np.float64(9.858754595081572e-05)]
MAR09638	[np.float64(9.858754595081572e-05)]
MAR09639	[np.float64(9.858754595081572e-05)]
MAR09640	[np.float64(9.858754595081572e-05)]
MAR09641	[np.float64(9.858754595081572e-05)]
MAR09642	[np.float64(9.858754595081572e-05)]
MAR09643	[np.float64(9.858754595081572e-05)]
MAR09644	[np.float64(9.858754595081572e-05)]
MAR09645	[np.float64(9.858754595081572e-05)]
MAR09646	[np.float64(9.858754595081572e-05)]
MAR09647	[np.float64(9.858754595081572e-05)]
MAR09648	[np.float64(9.858754595081572e-05)]
MAR09649	[np.float64(9.858754595081572e-05)]
MAR09650	[np.float64(9.858754595081572e-05)]
MAR09651	[np.float64(9.858754595081572e-05)]
MAR09652	[np.float64(9.858754595081572e-05)]
MAR09653	[np.float64(9.858754595081572e-05)]
MAR09654	[np.float64(9.858754595081572e-05)]
MAR09655	[np.float64(9.858754595081572e-05)]
MAR09656	[np.float64(9.858754595081572e-05)]
MAR09657	[np.float64(9.858754595081572e-05)]
MAR09658	[np.float64(9.858754595081572e-05)]
MAR09659	[np.float64(9.858754595081572e-05)]
MAR09660	[np.float64(9.858754595081572e-05)]
MAR09661	[np.float64(9.858754595081572e-05)]
MAR09662	[np.float64(9.858754595081572e-05)]
MAR09663	[np.float64(9.858754595081572e-05)]
MAR09720	[np.float64(9.858754595081572e-05)]
MAR09728	[np.float64(9.858754595081572e-05)]
MAR09731	[np.float64(9.858754595081572e-05)]
MAR09737	[np.float64(9.858754595081572e-05)]
MAR08071	[np.float64(9.858754595081572e-05)]
MAR04312	[3.728206335263105e-05]
MAR08428	[np.float64(9.858754595081572e-05)]
MAR08430	[np.float64(9.858754595081572e-05)]
MAR08022	[0.00762995585464111]
MAR08070	[np.float64(9.858754595081572e-05)]
MAR09015	[np.float64(9.858754595081572e-05)]
MAR09020	[0.005938969176443775]
MAR00157	[np.float64(9.858754595081572e-05)]
MAR00158	[3.728206335263105e-05]
MAR00166	[np.float64(9.858754595081572e-05)]
MAR00169	[np.float64(9.858754595081572e-05)]
MAR00172	[np.float64(9.858754595081572e-05)]
MAR00175	[np.float64(9.858754595081572e-05)]
MAR00178	[np.float64(9.858754595081572e-05)]
MAR00182	[np.float64(9.858754595081572e-05)]
MAR00185	[np.float64(9.858754595081572e-05)]
MAR00446	[np.float64(9.858754595081572e-05)]
MAR00578	[np.float64(9.858754595081572e-05)]
MAR00587	[np.float64(9.858754595081572e-05)]
MAR00962	[np.float64(9.858754595081572e-05)]
MAR01145	[np.float64(9.858754595081572e-05)]
MAR01173	[np.float64(9.858754595081572e-05)]
MAR01187	[np.float64(9.858754595081572e-05)]
MAR01215	[np.float64(9.858754595081572e-05)]
MAR01243	[np.float64(9.858754595081572e-05)]
MAR01267	[np.float64(9.858754595081572e-05)]
MAR01284	[np.float64(9.858754595081572e-05)]
MAR01572	[np.float64(9.858754595081572e-05)]
MAR01602	[np.float64(9.858754595081572e-05)]
MAR01915	[np.float64(9.858754595081572e-05)]
MAR01925	[np.float64(9.858754595081572e-05)]
MAR01930	[np.float64(9.858754595081572e-05)]
MAR01936	[np.float64(9.858754595081572e-05)]
MAR01994	[np.float64(9.858754595081572e-05)]
MAR01997	[np.float64(9.858754595081572e-05)]
MAR02008	[np.float64(9.858754595081572e-05)]
MAR02012	[np.float64(9.858754595081572e-05)]
MAR02065	[np.float64(9.858754595081572e-05)]
MAR02080	[np.float64(9.858754595081572e-05)]
MAR02094	[np.float64(9.858754595081572e-05)]
MAR02105	[np.float64(9.858754595081572e-05)]
MAR02116	[3.728206335263105e-05]
MAR02127	[np.float64(9.858754595081572e-05)]
MAR02141	[0.005183721565527906]
MAR02590	[np.float64(9.858754595081572e-05)]
MAR03746	[np.float64(9.858754595081572e-05)]
MAR03762	[np.float64(9.858754595081572e-05)]
MAR03789	[np.float64(9.858754595081572e-05)]
MAR03818	[np.float64(9.858754595081572e-05)]
MAR03825	[np.float64(9.858754595081572e-05)]
MAR03863	[np.float64(9.858754595081572e-05)]
MAR03864	[np.float64(9.858754595081572e-05)]
MAR03921	[np.float64(9.858754595081572e-05)]
MAR03946	[np.float64(9.858754595081572e-05)]
MAR03949	[np.float64(9.858754595081572e-05)]
MAR03950	[np.float64(9.858754595081572e-05)]
MAR03952	[np.float64(9.858754595081572e-05)]
MAR03954	[np.float64(9.858754595081572e-05)]
MAR03971	[np.float64(9.858754595081572e-05)]
MAR04184	[np.float64(9.858754595081572e-05)]
MAR04237	[0.00762995585464111]
MAR04266	[np.float64(9.858754595081572e-05)]
MAR04367	[np.float64(9.858754595081572e-05)]
MAR04684	[np.float64(9.858754595081572e-05)]
MAR04692	[np.float64(9.858754595081572e-05)]
MAR04720	[np.float64(9.858754595081572e-05)]
MAR04729	[np.float64(9.858754595081572e-05)]
MAR04738	[np.float64(9.858754595081572e-05)]
MAR04743	[np.float64(9.858754595081572e-05)]
MAR04754	[0.005042757357293844]
MAR04756	[0.005042757357293844]
MAR04760	[0.005042757357293844]
MAR04850	[np.float64(9.858754595081572e-05)]
MAR04851	[np.float64(9.858754595081572e-05)]
MAR04852	[np.float64(9.858754595081572e-05)]
MAR04854	[np.float64(9.858754595081572e-05)]
MAR04855	[np.float64(9.858754595081572e-05)]
MAR04862	[np.float64(9.858754595081572e-05)]
MAR04863	[np.float64(9.858754595081572e-05)]
