reaction	linear_coefficient
MAR06944	0.000373950861764097
MAR06945	0.000373950861764097
MAR06946	0.000373950861764097
MAR06947	0.000373950861764097
MAR06948	0.000373950861764097
MAR06949	0.000373950861764097
MAR06950	0.000373950861764097
MAR06951	0.000373950861764097
MAR06952	0.000373950861764097
MAR06953	0.0023944126537321867
MAR06954	0.0023944126537321867
MAR06955	7.456973094148011e-05
MAR06956	7.456973094148011e-05
MAR06957	7.456973094148011e-05
MAR06958	0.001334404533910749
MAR06959	0.001334404533910749
MAR06960	7.456973094148011e-05
MAR06961	0.001334404533910749
MAR06962	0.001334404533910749
MAR06963	0.001334404533910749
MAR06964	0.001334404533910749
MAR06965	0.00010129627903254
MAR06966	0.00010129627903254
MAR06967	0.00010129627903254
MAR06973	0.0023944126537321867
MAR08096	0.0008668066085081908
MAR08097	0.0008668066085081908
MAR08098	0.00735862956566862
MAR08416	0.0001336529477250118
MAR08425	5.229753675259049e-05
MAR08426	8.782596057441642e-05
MAR08427	0.0022772567477581276
MAR08431	7.456973094148011e-05
MAR08432	2.9298364854568636e-05
MAR08603	0.0028749225685520225
MAR08604	0.0010088818229169792
MAR08605	0.0032024582666120606
MAR08606	0.000373950861764097
MAR08607	7.456973094148011e-05
MAR08608	2.8841287887561833e-05
MAR08609	0.002029469820481915
MAR08610	2.8841287887561833e-05
MAR08611	7.490722114699997e-05
MAR04285	2.8841287887561833e-05
MAR00457	0.00010071792576851181
MAR00460	0.00010071792576851181
MAR03750	3.3055988230904573e-05
MAR03752	0.000362063386036231
MAR03770	0.0009941119632888241
MAR03771	3.3055988230904573e-05
MAR03772	3.3055988230904573e-05
MAR03782	3.3055988230904573e-05
MAR03784	0.000362063386036231
MAR03794	0.0001336529477250118
MAR03839	0.004369883686223038
MAR03841	0.018362594307870066
MAR03843	0.0021740929473901605
MAR03845	0.0018243064397047981
MAR03847	0.0005298086143736826
MAR03849	3.716433266564652e-05
MAR03852	3.0767266659768484e-05
MAR03856	0.0007948249315702442
MAR03860	7.456973094148011e-05
MAR03883	0.0004328781671442229
MAR03901	4.9139544075126266e-05
MAR03939	0.0018959625084160022
MAR03974	0.0004328781671442229
MAR04198	2.927561279871426e-05
MAR04199	5.229753675259049e-05
MAR04200	0.0004328781671442229
MAR04284	7.456973094148011e-05
MAR04348	0.0004004924563894606
MAR04466	2.8841287887561833e-05
MAR04467	2.927561279871426e-05
